sentence1;sentence2;similarity_score
! ;- Non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non, Non;3.9050776958465576
on trouver septembre? pr faut Jrentre qu en Ta svoit?? aout;Nous trouvons Septembre? prÃƒÂ¨s de Jrenter seulement ÃƒÂ  votre vue?? AoÃƒÂ»t;3.885535478591919
jtm CÃƒÆ’Ã‚Â©tÃƒÆ’Ã‚Â© ptit de un bout fÃƒÆ’Ã‚Â©ria;jtm CÃƒÂ´te avec une pointe de feria;2.913917064666748
C'trop;C'est trop.;3.2632360458374023
Pourquoi j'devrais amener l'ordi ?? ;Pourquoi devrais-je apporter l'ordinateur ?;2.2789132595062256
bosser Lol franchement j'ai de trÃƒÆ’Ã‚Â¨s forts doutentÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦;Pour travailler Lol franchement, j'ai des doutes trÃƒÂ¨s forts...;2.472012996673584
est vois jmeclate sms en train tu qd tt et un tecrir lautre de;est voir jmeclate sms dans le train vous qd tt et l'un terrier l'autre de;2.8442111015319824
message eu apres gere ton G la mais loc qu g pr;message aprÃƒÂ¨s l'exÃƒÂ©cution de votre G la but loc que g pr;3.886826276779175
allez tÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢emmerde;Allez vous faire foutre.;2.970709562301636
Vous avez ses ?;Vous l'avez ?;3.418412685394287
"""Ã‚Â« dsl je ai viens plus de voir se ton est sms. elle mais te prend ps la tete! c ' mere est le pr les sans formalites! est fais simple""";"""Dsl Je viens de voir plus si votre est sms. Elle mais vous prend ps votre tÃƒÂªte! c'est la pre les sans formites! est rendu simple""";1.991323471069336
Nan mai mrc de la propositon :-p,,,;Nan may mrc de la proposition :-p,,,;3.880139112472534
Oui la tour le clavieret la souris 400e, avec de Bonne puissance Psk on a appele un sigisbee qu'on connait quiest dedans Je t'aime;Oui la tour le clavier et la souris 400e, avec une bonne puissance Psk nous avons appelÃƒÂ© un sigistbee nous savons qui est dedans je t'aime;1.8549833297729488
Je suis tellement fatigue !,,,;Je suis si fatiguÃƒÂ©e !;2.8095362186431885
qu il ne semballe pas au point de te avoir une crise cardiaque! Cest une bonne chose alors;C'est une bonne chose qu'il ne soit pas si excitÃƒÂ© d'avoir une crise cardiaque !;2.2442009449005127
Roux *.*  Ms si je te laisse ton statut de tyran ne t'inquiete pas.et non pas + logique que ds l'autre sens tres chere. Ct ca ton arme secrete? ;Roux *.* Mme si je vous laisse avec votre statut de tyran, ne vous inquiÃƒÂ©tez pas ÃƒÂ  ce sujet, et pas plus logique que l'autre trÃƒÂ¨s cher sens.;1.963572382926941
Ahet ma seuret re-plus avec son amantetelle se casse 1 semaine tte seuleen Tunisie !,)... ;Ahet ma seuret re-plus avec son amantelle casse une semaine seule en Tunisie !,)...;1.8966219425201416
J'ai pas mes affaires... donc non,),,;Je n'ai pas mes affaires... donc non,),;2.728627920150757
Haha ! Pauvre de toi, hein  ?,,,;Pauvre de toi, hein ?;2.7564141750335693
Cheeeeriii t oooouu;Cheeeriii tropouu;3.1954495906829834
Mdr c'est des semi vacances alors,) mdr une de ces geek !!!  okey mdr pas grave tkt,,;Mdr c'est des demi-vacances alors,) mdr un de ces geek!!! okey mdr pas sÃƒÂ©rieux tkt,;2.3147494792938232
Mm d'accord... demain!;TrÃƒÂ¨s bien... demain !;2.398411512374878
Ahhh okok... Beh oui tu mr rejoins a st charles... Tu sais ou c'est?  arret de.tram albert 1er...,,,;Ahhh okok... Beh oui, joignez-vous ÃƒÂ  un st charles... vous savez oÃƒÂ¹ il est ? stop.tram albert 1st...,;2.1661596298217773
Ah beh oue c ce ke je pensais ! Moi je viens de finir les courses je vais a cant voir ma gd mere et voila pas plus tu va faire loi toi ?,,,;Je viens de terminer les courses, je vais voir ma mÃƒÂ¨re et ce n'est plus ce que tu vas faire ?,;2.183709144592285
Bah ca va rester comme un gros rhume peut-etreencore une semaine ou quoi..;Eh bien, il va rester comme un grand froid peut-ÃƒÂªtre une autre semaine ou...;2.201592206954956
ouaiiiii ca est change pas de un lautre putain lieu de merde et de connard de sa telephone sans pourri';Ouais, ÃƒÂ§a ne change pas un autre putain d'endroit de merde et de merde sur son tÃƒÂ©lÃƒÂ©phone sans pourrir.;1.8035764694213867
ai c est lui elle ki bien doit ne etre dsl!';AÃƒÂ¯ c'est elle que le bien ne doit pas ÃƒÂªtre dsl!';1.8842787742614744
chezmamie mamie serai pense j Je;La maison de grand-mÃƒÂ¨re va penser que je;2.4972097873687744
G pas l oeil de la nuit;Pas l'Ã…â€œil de la nuit;2.642085552215576
Cc ma chÃƒÆ’Ã‚Â©r ie ÃƒÆ’Ã‚Â§a va? Dis moi kes ki c p sse avc le taf? Un p blm? Gr os biso us;Qu'est-ce que tu fais ?;2.6492726802825928
Bon ben cest cool que ca te plaise  ,,,;C'est cool que ÃƒÂ§a te plaise.;2.630112886428833
Va prendre une douche ?,,,;Tu vas prendre une douche ?;2.5769460201263428
Je suis trop deg j'viens de me dire queAnon autant parlait a Anon et elle a quitte lui juste apr es ... Il s'en fout de moi autant (j'suis en mode nulle),,,;Je suis trop deg Je pensais juste qu'Anon parlait tellement ÃƒÂ  Anon et elle l'a laissÃƒÂ© aprÃƒÂ¨s... il ne se soucie pas tellement de moi (je suis en mode zÃƒÂ©ro),;2.1054117679595947
Tkt ilest pris ;Tkt il est pris;3.858253479003906
Je suis ds CC l'impsse;Je suis ds CC l'impresse;2.6714577674865723
Vu que c un vendredi et que habituelement tu bosse le vendredi et que c pas les vacances  je pense que tu bosserap,,,;Puisque c'est vendredi et que tu travailles habituellement vendredi et non jours fÃƒÂ©riÃƒÂ©s, je pense que tu travailles,;1.861109495162964
Oui si tu veux tu viendra ns voir qd bagnole on s'ra tous les deux.;Oui, si vous voulez venir nous voir tous les deux.;2.191849708557129
Ouais ... Je suis d'accord ! Mais bon ... Tu sais les gens ... Ils en disent un peu, et c'est deja  trop,,,;Oui, je vais bien, mais... vous savez, les gens... ils disent un peu, et c'est trop,;2.2764296531677246
ts juska je travail soir minui les;ts juska Je travaille la nuit mince;2.91229248046875
c fou on ÃƒÆ’Ã‚Â¨ deor tou le tem on se Bjr croirÃƒÆ’Ã‚Â¨ o printem;C fou nous sommes en or tout le tem nous croyons Bjr o springem;2.757758378982544
Ah oui ca c'est une bonne raison.;C'est une bonne raison.;2.100036144256592
Mdr jadorerais, mais jespere que tu me ferais un bisou avant lol car passe moi le reveil sinon,,,;Mdr adorerait, mais j'espÃƒÂ¨re que tu m'embrasseras avant de l'embrasser parce que si tu ne l'as pas fait,;2.0130624771118164
Euh..jai quand maame un peu evolue hein! Jsuis au lycee maame,),,;Jai quand maame un peu ÃƒÂ©volue, eh! Jsuis au lycÃƒÂ©e maame,),;2.316790580749512
ps puis trop me ca coucher bcp soir de trajet et t'fait j'veux non ce tard. Arf;Ps alors trop pour dormir bcp nuit drive et vous ne voulez pas si tard.;2.1436808109283447
Ok Ok. Bah c'est pas cool. Enfin samedi je vais a  ikea avec la poutre mais j'aurais bien aime te voir dimanche. Du coup on s appellera tiens,,,;Je vais aller ÃƒÂ  Ikea avec la poutre samedi, mais j'adorerais te voir dimanche, donc on s'appellera,;2.571563482284546
Anon Bein ta tsako chindra na la mdrrr,,,;Anon Bein ta tsako chindra na la mdrr,;2.6972875595092773
J ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ cr ois qu ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ il l ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ a fa it ex prÃƒÆ’Ã‚Â¨s ce fdp.;Je crois qu'il l'a fait dans un avenir proche.;2.5932388305664062
est qui se ronfle comique trop ! il boxer ya psse Oui ÃƒÆ’Ã‚Â§a mdr un ti un chien;C'est aussi cette bande dessinÃƒÂ©e ronflante! lÃƒÂ  boxe ya pss Oui c'est mdr a ti a dog;3.8150155544281006
Pitre gregaire a  base de bolognaise ;Poitrine grigarienne ÃƒÂ  base de bolognaise;2.979766607284546
Merde pa grave ;C'est pas vrai !;2.502642869949341
Moi cest pasAnon  ,,,;Je ne suis pas Anon,;2.7533271312713623
Si si saute lui dessus avant qu'il parte ... Mdrrr !Il t'a dit quelque chose depuis ce bisous ?!?Il se comporte comment ?!?Trop trop bien ... Je suis contente quand maame ...dY~ dY~~ dY~,,,;Si c'est le cas, sautez sur lui avant qu'il parte... Mdrr!Il vous a dit quelque chose depuis ce baiser??Il se comporte comment ?!?Trop bien ... Je suis heureux quand maame ...dY~dY~~dY~,;1.83234965801239
Pars ??,,,;Partir ?;3.309126853942871
Et tu pourrais juste m'aider pour une question de nul en maths la question c'est : demontrer que, pour tt reel x, f(- =-f( Deja  je croyais que c'etait alors bon,,,;Et vous pourriez juste m'aider avec une question de maths zÃƒÂ©ro la question est: montrer que, pour tt real x, f(- =-f( Deja je pensais que c'ÃƒÂ©tait bien alors,;2.709296226501465
Tu doisetre happy  !!!;Vous devez ÃƒÂªtre heureux!!!;2.582721471786499
Mdr Je avo pour qu'il m les mette droite. C'est demain le rumato Je t'aime;M. I avo, il va me les mettre sur le dos.;2.302932977676392
Et pk tu vas devoir te lever 1/2h plus ?;Et tu vas devoir te lever une demi-heure de plus ?;2.586599588394165
"""il ue je les sais sam moi m ' a pas fait une tourne est le texto...""";"""Je sais qu'ils m'ont dit que je n'ai pas fait un tour, c'est le texte...""";1.9619252681732176
Tu m'asenvoye la synthese? ;Vous m'avez envoyÃƒÂ© le synthÃƒÂ©tiseur ?;1.9334745407104488
Ya la co nne de St eph ki m ' a dit fer me la;Je connais le coÃƒÂ»t de St Eph qu'on m'a dit de faire.;2.035695552825928
-The artist- mal  de grands moments  ok les destinations  oui on diteurope plutot plus realisable c'est;-L'artiste- mauvais grands moments ok les destinations oui nous disons l'europe un peu plus rÃƒÂ©alisable il est;2.955208301544189
Pause ? Je passe,,,;Je vais passer,;3.212476968765259
Bah j'ai rien fait lool..Maisen tous cas flippe pas quoi, t'as tendance a tjs imaginer des trucs de ouf mdr ;Je n'ai rien fait, mais de toute faÃƒÂ§on, tu as tendance ÃƒÂ  imaginer des trucs d'auf Mdr.;1.901494026184082
Tu peut mer donner ma charge de Osef tel;Tu peux donner ÃƒÂ  la mer ma charge d'Osef.;2.154570341110229
Bah que je sache que J'aurais plus a partir de ce momentet que tu dise bonne journeeen Meme temps....;Je sais que je n'aurais pas ÃƒÂ  quitter ce moment et dire bonne journÃƒÂ©e en mÃƒÂªme temps...;1.9180114269256592
Moi geek pa du tou ya auaYi cours,,,;Moi geek pa du tou ya auaYi courant,;2.713021039962769
Ben c'est sur que vouloir une copine de 6 ans de plus, c'est plus mature que vouloir un copain de 6 ans de moins  haha,,,;Eh bien, c'est sÃƒÂ»r que vouloir un ami de six ans est plus mature que vouloir un ami de six ans moins haha,;2.3265748023986816
Ce n'est ni grave ni anormal. Tant que ce ne sera pas regle avec toi-meme et/ou avec lui, il en sera toujours ainsi, malheureusement...,,,;Il n'est ni grave ni anormal. Tant qu'il n'est pas rÃƒÂ©glÃƒÂ© avec vous-mÃƒÂªme et/ou avec lui, il le sera toujours, malheureusement...;2.4900152683258057
T ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ as c aptÃƒÆ’Ã‚Â© le g ars au taf? T rop r elou avec ses ma ils.;T a changÃƒÂ© le g ars en taf? T rop r elou avec ses mails.;2.592081069946289
bien cool;C'est cool.;3.939385175704956
Mdrrr ... Allez concentre toi ... C'est toi le boss , tu vas gagner !!!Des bisous ;Mdrr ... Allez vous concentrer ... Vous ÃƒÂªtes le patron, vous allez gagner!!!;2.065426826477051
Jsui o volam.  Pa le lundi, mardi , mercredi, g tp c obligatoire,,,;Jsui o volam. Pa le lundi, mardi, mercredi, gtp c obligatoire,;2.728334665298462
mdr ah ouais.... c'est pire que ce que j'imaginais! ;C'est pire que je ne l'imaginais !;2.0863842964172363
bouuuuge 10 ans Fega se enffiiinnnn apres;Fega, dix ans, a des ennuis aprÃƒÂ¨s;3.6916654109954834
"  on verra ca ;) et pour nettoye la salle, si je suis la  tkt pas jle ferai c'est pas a  toi de le faire.,,,";"nous allons voir cela ;) et de nettoyer la piÃƒÂ¨ce, si je suis le Tkt pas Jle fera ce n'est pas ÃƒÂ  vous de le faire.,,";2.3342442512512207
Tu l'as?,,,;Compris ?,,,,;2.620692491531372
A ok tu sais pas alors parce que je crois que je ne pourai pas venir ;D'accord tu ne sais pas alors parce que je pense que je ne peux pas venir;3.8818185329437256
Ah mais carrement ?? J'pensais qu'apr es y avait eu explication. Non la  tu dois lui dire ce que tu penses en fait. Lui montrer qu'il est en tord mais voila , la  il doit meme pas capter il doit se dire que tu lcreve deAnon.,,,;J'ai pensÃƒÂ© qu'il y avait une explication. Non, vous devez lui dire ce que vous pensez en fait. Montrez-lui qu'il a tort mais le voilÃƒÂ , il ne doit mÃƒÂªme pas l'attraper il doit dire que vous avez tort avec Anon.;2.533879518508911
euh ooi pttr surtoot que jeudi je peux pas venir ;Uh ooi pttr surtoot ce jeudi je ne peux pas venir;3.8816401958465576
Mwa jai di ah beh pxtin ptdr,,,;Mwa jai di ah h pxtin ptdr,;2.444448232650757
Et t ' es dÃƒÆ’Ã‚Â© jÃƒÆ’Ã‚Â  rÃƒÆ’Ã‚Â©v eillÃƒÆ’Ã‚Â©e? S ' pÃƒÆ’Ã‚Â¨ ce de f olle!;Et vous ÃƒÂªtes dÃƒÂ©jÃƒÂ  lÃƒÂ  ?;2.6552250385284424
Ah ok c vrai. Bisx;Oh, c'est vrai, Bisx.;2.7104861736297607
Bah oui toi la meme t avant la;Eh bien, oui, vous ÃƒÂªtes le mÃƒÂªme avant le;2.381551504135132
On reste comme sa,,,;Nous restons comme elle,;2.722662925720215
Ne repenses pas aux erreurs. Dans un couple on est deux a faire des erreurs. Si tu aimesAnon c'est ses erreurs que acceptes aussi donc il devrait en faire de meme. C'est dur de perdre son amoureux. On se sent tr es seul. Abandonne. Ne cours pas apr es Anon, laisses le courir. Te fais pas du mal. Un jour tu te mettras avec quelqu'un.Anon realisera et si il te veut vraiment il se bougera le cul pour te reconquerir car je suis sure que tu en vaut la peine,,,;Si vous aimezAnon, c'est ses erreurs qu'il devrait aussi accepter pour qu'il fasse la mÃƒÂªme chose. C'est difficile de perdre son amant. Nous nous sentons trÃƒÂ¨s seuls. Abandon. Ne courez pas aprÃƒÂ¨s Anon, laissez-le courir. Ne vous faites pas de mal. Un jour, vous serez avec quelqu'un.Anon se rendra compte et s'il vous veut vraiment, il bougera son cul pour vous reconquÃƒÂ©rir parce que je suis sÃƒÂ»r que vous en valez la peine.;2.516613006591797
Pk ?!? ;Qu'est-ce qu'il y a ?;3.1301331520080566
je hahaha es t es se crade es hein!! a je sais ps trop que a quel h on est rentre et jte ne dirais!';Je suis hahaha! Je sais trop qu'ÃƒÂ  quel moment nous sommes rentrÃƒÂ©s ÃƒÂ  la maison et je ne dirais pas!';1.914709448814392
Lol, voila . Qui aime bien chatie bien. C'est comme ca que les mechants rassures leur victimes en tous cas,,,;C'est comme ÃƒÂ§a que les mÃƒÂ©chants rassurent leurs victimes.;2.145364999771118
J'ai besoin de toiAnon! Si je t'envoie une photo par mailet que je t'expliqueest ce que tu peu la poste sur la page du concours auquel je veu participe stp pck moi a  la cite u ca bloque stp stp stp ;J'ai besoin de toiAnon! Si je t'envoie une photo par mail que je t'explique c'est ce que tu as peu de post sur la page du concours dans lequel je veux participer stp pck me pour citer u ca block stp stp stp stp;2.55948257446289
Ta pa Dac mieux ? LOL;Ton papa Dac va mieux ?;2.8402655124664307
Mais bon dieu arrete ca tout de suite!!!  dis moi plutot pk t avais tant envie de rentrer chez toi!!!,,,;Mais Dieu, arrÃƒÂªte tout de suite !!! dis-moi plutÃƒÂ´t pk t avait tellement envie de rentrer ÃƒÂ  la maison !!!,;2.434406042098999
Va pour jeudi alors hein!! Touuute la journee ;Allez-y jeudi, alors !;2.416776180267334
A rgh! A m ort la fanfa re!;Au diable les fantasmes !;2.266907930374145
Oh oui vivement les vacances !!! ;Oh, oui, beaucoup de vacances!!!;2.734506130218506
J'suis chez reglement si tu veux venir ! J'emerge;Je suis ÃƒÂ  la salle des rÃƒÂ¨gles si vous voulez venir.;2.0240774154663086
Je t'aime si fort.... Toojoors a Anon??  !???;Je t'aime tellement...;2.275198459625244
Ah super ! Genial !,,,;GÃƒÂ©nial, Genial !;3.1838414669036865
j su is une t epu! ! Ro!;Je suis un tpu !;2.1151180267333984
mais reprendre la on la aprÃƒÆ’Ã‚Â¨s est amener Patrick voiture a mÃƒÆ’Ã‚Â¨re rentrÃƒÆ’Ã‚Â©s du bien pr de on;mais ramenez celui aprÃƒÂ¨s qu'elle soit ramenÃƒÂ©e Patrick voiture ÃƒÂ  la mÃƒÂ¨re est revenue du bon prÃƒÂ¨s sur;2.470931053161621
Ben que taura bien un momment pour pour queAnon' elle tappel qd meme!,,,;Eh bien, c'est le bon moment pour qu'elle soit tarÃƒÂ©e mÃƒÂªme!,;2.354975461959839
Et ca toosseet ca toosseet ca boiet ca transpireet que je le change parceque trampeet que moi je dort paset je suis pas chez moiet que je Pete un caC/ble ... Haaaaa  !!;Et c'est un os et c'est une boisson transpirante parce que je la change parce que je dors et je ne suis pas ÃƒÂ  la maison et je suis Pete une bite/ble... Haaaaa!!;1.6838533878326416
Majuscule a  ton nom de famille. Met leen gras aussi peut-etre, meme ;Majusculum a votre nom de famille.;2.3657801151275635
Ta pa mie ux? LOL;Ton pÃƒÂ¨re ?;3.1934239864349365
Ok att,,,;D'accord, atta,;3.2184317111968994
pffiou en f ait ÃƒÆ’Ã‚Â§a me fa it pla iz que tu soies au c ourant;Tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais, tu sais...;3.882028341293335
